,user_id,group,converted
2976,2976,B,1
2977,2977,A,0
2978,2978,B,0
2979,2979,B,0
2980,2980,B,0
2981,2981,A,0
2982,2982,B,0
2983,2983,A,0
2984,2984,B,0
2985,2985,A,0
2986,2986,A,0
2987,2987,A,0
2988,2988,A,0
2989,2989,B,0
2990,2990,A,0
2991,2991,A,0
2992,2992,A,0
2993,2993,B,0
2994,2994,B,0
2995,2995,B,0
2996,2996,A,0
2997,2997,B,0
2998,2998,A,0
2999,2999,B,0
3000,3000,A,0
3001,3001,B,0
3002,3002,A,0
3003,3003,B,0
3004,3004,A,0
3005,3005,B,0
3006,3006,A,1
3007,3007,B,0
3008,3008,B,0
3009,3009,A,0
3010,3010,A,0
3011,3011,B,1
3012,3012,B,0
3013,3013,B,0
3014,3014,B,0
3015,3015,B,1
3016,3016,B,0
3017,3017,A,0
3018,3018,A,0
3019,3019,A,0
3020,3020,A,0
3021,3021,B,1
3022,3022,B,0
3023,3023,A,0
3024,3024,B,0
3025,3025,B,0
3026,3026,A,0
3027,3027,B,1
3028,3028,B,0
3029,3029,B,0
3030,3030,A,0
3031,3031,B,0
3032,3032,A,0
3033,3033,A,0
3034,3034,B,0
3035,3035,A,0
3036,3036,A,0
3037,3037,A,1
3038,3038,B,0
3039,3039,B,0
3040,3040,B,0
3041,3041,B,0
3042,3042,B,0
3043,3043,B,0
3044,3044,B,0
3045,3045,A,0
3046,3046,B,1
3047,3047,A,0
3048,3048,A,0
3049,3049,A,0
3050,3050,A,0
3051,3051,A,0
3052,3052,A,0
3053,3053,B,0
3054,3054,B,0
3055,3055,A,0
3056,3056,A,1
3057,3057,A,0
3058,3058,A,0
3059,3059,B,0
3060,3060,B,0
3061,3061,B,0
3062,3062,B,0
3063,3063,B,0
3064,3064,B,0
3065,3065,B,1
3066,3066,B,0
3067,3067,B,0
3068,3068,B,0
3069,3069,B,0
3070,3070,A,1
3071,3071,B,0
3072,3072,A,0
3073,3073,A,1
3074,3074,B,0
3075,3075,A,0
3076,3076,B,0
3077,3077,B,0
3078,3078,A,0
3079,3079,A,0
3080,3080,B,0
3081,3081,B,0
3082,3082,A,0
3083,3083,B,0
3084,3084,A,0
3085,3085,A,0
3086,3086,B,0
3087,3087,B,0
3088,3088,A,1
3089,3089,A,0
3090,3090,B,0
3091,3091,B,0
3092,3092,B,0
3093,3093,A,1
3094,3094,B,0
3095,3095,A,0
3096,3096,A,0
3097,3097,A,0
3098,3098,A,0
3099,3099,B,0
3100,3100,B,0
3101,3101,B,0
3102,3102,A,0
3103,3103,B,0
3104,3104,A,0
3105,3105,B,0
3106,3106,A,0
3107,3107,A,0
3108,3108,A,0
3109,3109,A,0
3110,3110,B,0
3111,3111,A,0
3112,3112,B,0
3113,3113,A,0
3114,3114,B,0
3115,3115,A,0
3116,3116,A,0
3117,3117,B,0
3118,3118,B,0
3119,3119,A,0
3120,3120,A,0
3121,3121,B,0
3122,3122,B,0
3123,3123,B,0
3124,3124,A,0
3125,3125,A,0
3126,3126,B,0
3127,3127,B,0
3128,3128,B,0
3129,3129,B,0
3130,3130,A,0
3131,3131,B,0
3132,3132,B,0
3133,3133,A,0
3134,3134,A,0
3135,3135,A,0
3136,3136,A,1
3137,3137,B,1
3138,3138,B,0
3139,3139,B,0
3140,3140,A,0
3141,3141,B,0
3142,3142,A,1
3143,3143,B,1
3144,3144,A,0
3145,3145,B,0
3146,3146,B,1
3147,3147,B,0
3148,3148,A,1
3149,3149,A,0
3150,3150,A,0
3151,3151,B,0
3152,3152,B,0
3153,3153,B,0
3154,3154,B,1
3155,3155,B,0
3156,3156,B,0
3157,3157,A,0
3158,3158,B,0
3159,3159,B,0
3160,3160,A,0
3161,3161,B,0
3162,3162,A,0
3163,3163,A,0
3164,3164,B,0
3165,3165,B,0
3166,3166,B,0
3167,3167,A,0
3168,3168,B,0
3169,3169,A,0
3170,3170,B,0
3171,3171,A,0
3172,3172,B,0
3173,3173,A,0
3174,3174,A,0
3175,3175,B,0
3176,3176,B,0
3177,3177,A,0
3178,3178,A,1
3179,3179,B,0
3180,3180,B,0
3181,3181,A,0
3182,3182,A,1
3183,3183,A,0
3184,3184,B,0
3185,3185,A,0
3186,3186,B,0
3187,3187,B,0
3188,3188,B,0
3189,3189,B,0
3190,3190,A,0
3191,3191,B,0
3192,3192,A,0
3193,3193,B,0
3194,3194,B,0
3195,3195,B,0
3196,3196,B,0
3197,3197,A,0
3198,3198,B,0
3199,3199,A,0
3200,3200,B,1
3201,3201,A,0
3202,3202,B,0
3203,3203,A,0
3204,3204,B,1
3205,3205,A,0
3206,3206,A,0
3207,3207,A,0
3208,3208,B,0
3209,3209,A,0
3210,3210,B,0
3211,3211,B,1
3212,3212,A,0
3213,3213,B,1
3214,3214,A,0
3215,3215,A,0
3216,3216,A,0
3217,3217,A,0
3218,3218,B,0
3219,3219,A,0
3220,3220,A,0
3221,3221,A,0
3222,3222,B,0
3223,3223,B,0
3224,3224,B,0
3225,3225,B,0
3226,3226,A,0
3227,3227,A,0
3228,3228,B,0
3229,3229,B,0
3230,3230,B,0
3231,3231,A,0
3232,3232,B,0
3233,3233,B,0
3234,3234,B,0
3235,3235,A,0
3236,3236,B,0
3237,3237,B,0
3238,3238,A,0
3239,3239,B,0
3240,3240,B,0
3241,3241,A,0
3242,3242,B,0
3243,3243,B,0
3244,3244,B,0
3245,3245,A,0
3246,3246,B,0
3247,3247,B,0
3248,3248,A,0
3249,3249,B,0
3250,3250,A,0
3251,3251,A,0
3252,3252,A,0
3253,3253,A,0
3254,3254,A,0
3255,3255,A,0
3256,3256,B,1
3257,3257,A,0
3258,3258,A,0
3259,3259,A,0
3260,3260,A,0
3261,3261,B,0
3262,3262,A,0
3263,3263,A,0
3264,3264,A,0
3265,3265,A,0
3266,3266,B,0
3267,3267,A,0
3268,3268,B,0
3269,3269,A,1
3270,3270,A,0
3271,3271,A,0
3272,3272,B,0
3273,3273,A,1
3274,3274,A,0
3275,3275,B,1
3276,3276,A,0
3277,3277,B,0
3278,3278,A,0
3279,3279,B,0
3280,3280,A,0
3281,3281,A,0
3282,3282,A,0
3283,3283,A,0
3284,3284,A,0
3285,3285,B,0
3286,3286,A,0
3287,3287,A,1
3288,3288,A,0
3289,3289,A,0
3290,3290,B,0
3291,3291,A,0
3292,3292,B,0
3293,3293,A,1
3294,3294,A,0
3295,3295,B,0
3296,3296,A,0
3297,3297,A,0
3298,3298,A,0
3299,3299,B,0
3300,3300,B,0
3301,3301,B,0
3302,3302,A,0
3303,3303,A,0
3304,3304,A,0
3305,3305,A,0
3306,3306,A,0
3307,3307,A,0
3308,3308,A,0
3309,3309,B,0
3310,3310,B,1
3311,3311,B,0
3312,3312,B,0
3313,3313,A,1
3314,3314,A,0
3315,3315,A,0
3316,3316,A,0
3317,3317,A,0
3318,3318,B,0
3319,3319,A,0
3320,3320,A,0
3321,3321,B,1
3322,3322,B,0
3323,3323,B,0
3324,3324,A,0
3325,3325,B,1
3326,3326,B,0
3327,3327,B,1
3328,3328,A,0
3329,3329,B,0
3330,3330,B,0
3331,3331,B,0
3332,3332,A,0
3333,3333,A,0
3334,3334,A,0
3335,3335,B,0
3336,3336,B,0
3337,3337,A,0
3338,3338,B,0
3339,3339,B,0
3340,3340,A,0
3341,3341,B,0
3342,3342,B,0
3343,3343,A,0
3344,3344,B,1
3345,3345,B,0
3346,3346,B,0
3347,3347,B,0
3348,3348,A,0
3349,3349,A,0
3350,3350,B,0
3351,3351,B,0
3352,3352,A,0
3353,3353,A,1
3354,3354,A,0
3355,3355,A,0
3356,3356,B,0
3357,3357,A,1
3358,3358,A,0
3359,3359,A,0
3360,3360,B,0
3361,3361,B,0
3362,3362,B,0
3363,3363,B,0
3364,3364,A,0
3365,3365,B,0
3366,3366,B,0
3367,3367,A,0
3368,3368,B,0
3369,3369,A,0
3370,3370,B,0
3371,3371,A,0
3372,3372,A,0
3373,3373,A,0
3374,3374,A,0
3375,3375,B,1
3376,3376,B,0
3377,3377,B,0
3378,3378,A,0
3379,3379,B,0
3380,3380,A,0
3381,3381,A,0
3382,3382,A,0
3383,3383,A,1
3384,3384,A,0
3385,3385,A,0
3386,3386,A,0
3387,3387,B,0
3388,3388,A,0
3389,3389,A,0
3390,3390,A,0
3391,3391,B,0
3392,3392,B,0
3393,3393,B,0
3394,3394,A,0
3395,3395,B,0
3396,3396,B,0
3397,3397,A,0
3398,3398,B,0
3399,3399,B,0
3400,3400,A,0
3401,3401,B,0
3402,3402,B,0
3403,3403,B,0
3404,3404,A,0
3405,3405,A,0
3406,3406,A,0
3407,3407,A,0
3408,3408,A,0
3409,3409,A,0
3410,3410,A,0
3411,3411,B,0
3412,3412,B,1
3413,3413,B,1
3414,3414,A,0
3415,3415,A,0
3416,3416,B,0
3417,3417,A,0
3418,3418,B,0
3419,3419,B,0
3420,3420,B,0
3421,3421,A,0
3422,3422,B,0
3423,3423,A,0
3424,3424,B,0
3425,3425,B,0
3426,3426,A,0
3427,3427,A,0
3428,3428,B,0
3429,3429,B,0
3430,3430,B,0
3431,3431,A,0
3432,3432,B,0
3433,3433,A,0
3434,3434,B,0
3435,3435,A,0
3436,3436,A,0
3437,3437,B,0
3438,3438,B,0
3439,3439,B,0
3440,3440,B,1
3441,3441,B,0
3442,3442,A,0
3443,3443,B,0
3444,3444,A,0
3445,3445,B,0
3446,3446,A,0
3447,3447,A,0
3448,3448,B,1
3449,3449,A,0
3450,3450,A,1
3451,3451,B,0
3452,3452,A,0
3453,3453,B,0
3454,3454,B,0
3455,3455,B,1
3456,3456,A,0
3457,3457,B,1
3458,3458,B,0
3459,3459,B,0
3460,3460,B,0
3461,3461,B,0
3462,3462,A,0
3463,3463,B,0
3464,3464,A,1
3465,3465,A,1
3466,3466,A,0
3467,3467,B,0
3468,3468,A,1
3469,3469,A,0
3470,3470,A,0
3471,3471,B,0
3472,3472,A,0
3473,3473,B,0
3474,3474,A,0
3475,3475,B,0
3476,3476,A,0
3477,3477,B,0
3478,3478,B,1
3479,3479,A,0
3480,3480,A,0
3481,3481,A,0
3482,3482,A,0
3483,3483,B,1
3484,3484,A,0
3485,3485,B,0
3486,3486,B,0
3487,3487,A,0
3488,3488,A,0
3489,3489,A,0
3490,3490,B,0
3491,3491,B,0
3492,3492,A,0
3493,3493,A,0
3494,3494,A,0
3495,3495,B,0
3496,3496,B,0
3497,3497,A,0
3498,3498,A,0
3499,3499,A,0
3500,3500,A,0
3501,3501,B,0
3502,3502,A,0
3503,3503,A,0
3504,3504,B,0
3505,3505,B,0
3506,3506,A,0
3507,3507,B,0
3508,3508,B,0
3509,3509,B,1
3510,3510,B,0
3511,3511,B,0
3512,3512,B,0
3513,3513,B,0
3514,3514,A,0
3515,3515,A,1
3516,3516,B,1
3517,3517,A,0
3518,3518,A,0
3519,3519,B,0
3520,3520,B,0
3521,3521,A,0
3522,3522,B,0
3523,3523,B,0
3524,3524,B,0
3525,3525,A,1
3526,3526,A,0
3527,3527,B,0
3528,3528,A,0
3529,3529,B,0
3530,3530,B,0
3531,3531,A,0
3532,3532,A,0
3533,3533,B,0
3534,3534,B,0
3535,3535,A,0
3536,3536,A,0
3537,3537,A,0
3538,3538,B,0
3539,3539,B,0
3540,3540,A,0
3541,3541,A,1
3542,3542,B,1
3543,3543,A,0
3544,3544,A,0
3545,3545,A,1
3546,3546,A,1
3547,3547,A,0
3548,3548,A,0
3549,3549,A,0
3550,3550,A,0
3551,3551,A,0
3552,3552,A,0
3553,3553,A,0
3554,3554,B,0
3555,3555,B,0
3556,3556,A,1
3557,3557,B,0
3558,3558,A,0
3559,3559,B,1
3560,3560,B,1
3561,3561,A,0
3562,3562,B,0
3563,3563,A,0
3564,3564,B,1
3565,3565,B,0
3566,3566,A,0
3567,3567,B,0
3568,3568,A,1
3569,3569,A,0
3570,3570,B,0
3571,3571,B,0
3572,3572,A,1
3573,3573,B,0
3574,3574,A,0
3575,3575,A,1
3576,3576,B,0
3577,3577,B,0
3578,3578,B,1
3579,3579,B,0
3580,3580,B,0
3581,3581,B,0
3582,3582,B,1
3583,3583,B,0
3584,3584,B,0
3585,3585,B,0
3586,3586,B,0
3587,3587,B,0
3588,3588,A,0
3589,3589,B,1
3590,3590,B,0
3591,3591,B,0
3592,3592,B,1
3593,3593,A,0
3594,3594,A,0
3595,3595,A,0
3596,3596,A,0
3597,3597,A,0
3598,3598,A,0
3599,3599,B,0
3600,3600,A,0
3601,3601,A,0
3602,3602,B,0
3603,3603,B,0
3604,3604,A,1
3605,3605,A,1
3606,3606,B,0
3607,3607,A,0
3608,3608,B,0
3609,3609,B,0
3610,3610,B,0
3611,3611,A,0
3612,3612,B,0
3613,3613,A,0
3614,3614,A,0
3615,3615,B,0
3616,3616,B,0
3617,3617,A,0
3618,3618,B,0
3619,3619,A,0
3620,3620,A,0
3621,3621,A,0
3622,3622,B,0
3623,3623,B,0
3624,3624,B,0
3625,3625,B,1
3626,3626,B,1
3627,3627,B,0
3628,3628,B,0
3629,3629,B,0
3630,3630,A,0
3631,3631,A,0
3632,3632,A,0
3633,3633,A,0
3634,3634,A,0
3635,3635,A,1
3636,3636,A,0
3637,3637,A,1
3638,3638,A,0
3639,3639,B,0
3640,3640,A,0
3641,3641,A,0
3642,3642,A,0
3643,3643,A,0
3644,3644,A,0
3645,3645,A,0
3646,3646,A,1
3647,3647,A,0
3648,3648,B,0
3649,3649,A,0
3650,3650,B,0
3651,3651,B,0
3652,3652,B,0
3653,3653,B,1
3654,3654,A,0
3655,3655,B,0
3656,3656,B,0
3657,3657,A,0
3658,3658,B,0
3659,3659,A,0
3660,3660,A,0
3661,3661,A,0
3662,3662,B,1
3663,3663,A,0
3664,3664,B,0
3665,3665,A,0
3666,3666,B,0
3667,3667,A,0
3668,3668,B,0
3669,3669,B,0
3670,3670,B,1
3671,3671,B,0
3672,3672,A,0
3673,3673,A,0
3674,3674,A,0
3675,3675,B,1
3676,3676,A,0
3677,3677,A,0
3678,3678,A,1
3679,3679,A,0
3680,3680,B,0
3681,3681,A,0
3682,3682,A,0
3683,3683,A,0
3684,3684,B,0
3685,3685,B,0
3686,3686,B,0
3687,3687,A,0
3688,3688,B,0
3689,3689,A,0
3690,3690,B,1
3691,3691,A,0
3692,3692,A,0
3693,3693,A,0
3694,3694,A,0
3695,3695,B,0
3696,3696,A,0
3697,3697,B,1
3698,3698,B,1
3699,3699,B,0
3700,3700,A,0
3701,3701,B,0
3702,3702,B,0
3703,3703,A,0
3704,3704,B,1
3705,3705,B,0
3706,3706,A,0
3707,3707,A,0
3708,3708,B,0
3709,3709,A,1
3710,3710,A,0
3711,3711,A,0
3712,3712,B,0
3713,3713,B,0
3714,3714,B,0
3715,3715,A,0
3716,3716,A,0
3717,3717,B,0
3718,3718,B,0
3719,3719,B,1
3720,3720,B,0
3721,3721,B,0
3722,3722,B,0
3723,3723,A,0
3724,3724,B,1
3725,3725,B,0
3726,3726,B,0
3727,3727,B,0
3728,3728,B,0
3729,3729,B,0
3730,3730,B,0
3731,3731,A,0
3732,3732,A,0
3733,3733,A,0
3734,3734,B,0
3735,3735,B,0
3736,3736,A,0
3737,3737,B,0
3738,3738,A,0
3739,3739,B,1
3740,3740,B,0
3741,3741,A,0
3742,3742,A,0
3743,3743,A,0
3744,3744,B,0
3745,3745,B,0
3746,3746,B,0
3747,3747,B,0
3748,3748,B,0
3749,3749,A,0
3750,3750,A,0
3751,3751,B,0
3752,3752,A,0
3753,3753,B,0
3754,3754,B,0
3755,3755,B,0
3756,3756,B,0
3757,3757,A,0
3758,3758,A,1
3759,3759,B,0
3760,3760,B,0
3761,3761,A,0
3762,3762,B,0
3763,3763,A,0
3764,3764,A,0
3765,3765,A,0
3766,3766,B,0
3767,3767,A,0
3768,3768,B,0
3769,3769,A,0
3770,3770,B,1
3771,3771,A,0
3772,3772,B,0
3773,3773,B,0
3774,3774,B,0
3775,3775,A,0
3776,3776,A,0
3777,3777,A,1
3778,3778,B,0
3779,3779,B,0
3780,3780,B,0
3781,3781,B,0
3782,3782,B,0
3783,3783,A,0
3784,3784,A,0
3785,3785,B,0
3786,3786,A,0
3787,3787,A,0
3788,3788,B,0
3789,3789,A,0
3790,3790,B,0
3791,3791,A,0
3792,3792,B,0
3793,3793,A,0
3794,3794,B,0
3795,3795,A,0
3796,3796,A,0
3797,3797,A,0
3798,3798,A,0
3799,3799,A,0
3800,3800,B,0
3801,3801,A,1
3802,3802,A,0
3803,3803,B,0
3804,3804,A,0
3805,3805,B,0
3806,3806,B,0
3807,3807,A,0
3808,3808,B,0
3809,3809,B,0
3810,3810,B,0
3811,3811,B,0
3812,3812,B,0
3813,3813,B,0
3814,3814,A,0
3815,3815,B,0
3816,3816,B,0
3817,3817,A,0
3818,3818,A,0
3819,3819,B,1
3820,3820,B,1
3821,3821,B,0
3822,3822,A,0
3823,3823,B,0
3824,3824,B,0
3825,3825,A,1
3826,3826,A,0
3827,3827,B,0
3828,3828,B,1
3829,3829,B,0
3830,3830,A,0
3831,3831,B,0
3832,3832,B,0
3833,3833,A,0
3834,3834,B,0
3835,3835,A,1
3836,3836,B,0
3837,3837,A,0
3838,3838,B,0
3839,3839,A,0
3840,3840,A,0
3841,3841,A,0
3842,3842,B,0
3843,3843,A,0
3844,3844,B,0
3845,3845,A,0
3846,3846,A,0
3847,3847,A,0
3848,3848,A,1
3849,3849,B,0
3850,3850,A,0
3851,3851,B,0
3852,3852,B,0
3853,3853,A,0
3854,3854,A,0
3855,3855,A,0
3856,3856,A,0
3857,3857,B,0
3858,3858,B,1
3859,3859,B,0
3860,3860,A,0
3861,3861,B,0
3862,3862,A,0
3863,3863,A,0
3864,3864,B,0
3865,3865,A,1
3866,3866,B,0
3867,3867,B,1
3868,3868,A,0
3869,3869,B,1
3870,3870,A,0
3871,3871,B,0
3872,3872,B,1
3873,3873,B,0
3874,3874,A,0
3875,3875,B,0
3876,3876,B,0
3877,3877,B,0
3878,3878,B,0
3879,3879,B,0
3880,3880,B,0
3881,3881,B,0
3882,3882,B,0
3883,3883,B,0
3884,3884,B,0
3885,3885,A,0
3886,3886,B,0
3887,3887,A,0
3888,3888,B,0
3889,3889,B,0
3890,3890,B,0
3891,3891,B,0
3892,3892,B,0
3893,3893,A,0
3894,3894,B,0
3895,3895,B,0
3896,3896,B,0
3897,3897,A,1
3898,3898,A,0
3899,3899,B,1
3900,3900,B,0
3901,3901,A,0
3902,3902,B,0
3903,3903,A,0
3904,3904,B,1
3905,3905,A,0
3906,3906,B,0
3907,3907,B,0
3908,3908,A,1
3909,3909,B,1
3910,3910,B,1
3911,3911,A,0
3912,3912,A,0
3913,3913,A,0
3914,3914,A,0
3915,3915,A,0
3916,3916,B,0
3917,3917,A,0
3918,3918,A,0
3919,3919,B,0
3920,3920,A,1
3921,3921,A,0
3922,3922,B,0
3923,3923,A,0
3924,3924,B,0
3925,3925,B,1
3926,3926,A,0
3927,3927,B,1
3928,3928,B,0
3929,3929,B,0
3930,3930,A,0
3931,3931,B,0
3932,3932,A,0
3933,3933,A,0
3934,3934,B,0
3935,3935,B,0
3936,3936,B,0
3937,3937,B,0
3938,3938,A,0
3939,3939,A,0
3940,3940,B,0
3941,3941,A,0
3942,3942,B,0
3943,3943,B,1
3944,3944,B,0
3945,3945,A,0
3946,3946,A,0
3947,3947,B,1
3948,3948,B,0
3949,3949,B,1
3950,3950,B,0
3951,3951,A,0
3952,3952,B,0
3953,3953,A,0
3954,3954,B,0
3955,3955,B,0
3956,3956,A,0
3957,3957,B,0
3958,3958,A,0
3959,3959,B,0
3960,3960,A,0
3961,3961,A,0
3962,3962,A,1
3963,3963,A,0
3964,3964,A,0
3965,3965,A,0
3966,3966,B,0
3967,3967,B,0
3968,3968,A,0
3969,3969,B,0
3970,3970,A,0
3971,3971,B,0
3972,3972,A,0
3973,3973,A,0
3974,3974,A,0
3975,3975,B,0
3976,3976,B,0
3977,3977,B,0
3978,3978,A,0
3979,3979,A,1
3980,3980,A,0
3981,3981,A,0
3982,3982,A,0
3983,3983,B,0
3984,3984,B,1
3985,3985,B,0
3986,3986,A,0
3987,3987,B,0
3988,3988,A,0
3989,3989,B,0
3990,3990,A,0
3991,3991,A,0
3992,3992,B,0
3993,3993,B,0
3994,3994,A,0
3995,3995,A,0
3996,3996,A,0
3997,3997,A,0
3998,3998,A,0
3999,3999,B,0
4000,4000,B,0
4001,4001,A,0
4002,4002,A,1
4003,4003,B,0
4004,4004,A,1
4005,4005,A,1
4006,4006,B,0
4007,4007,B,0
4008,4008,B,0
4009,4009,A,0
4010,4010,A,1
4011,4011,A,0
4012,4012,B,0
4013,4013,B,0
4014,4014,A,0
4015,4015,B,0
4016,4016,B,0
4017,4017,B,0
4018,4018,A,0
4019,4019,A,0
4020,4020,B,1
4021,4021,B,0
4022,4022,A,0
4023,4023,A,0
4024,4024,A,0
4025,4025,A,0
4026,4026,A,0
4027,4027,B,0
4028,4028,A,1
4029,4029,A,0
4030,4030,B,0
4031,4031,A,0
4032,4032,B,0
4033,4033,B,0
4034,4034,A,1
4035,4035,A,0
4036,4036,A,0
4037,4037,B,0
4038,4038,B,0
4039,4039,A,0
4040,4040,B,0
4041,4041,B,0
4042,4042,A,0
4043,4043,B,0
4044,4044,B,0
4045,4045,B,0
4046,4046,B,0
4047,4047,A,0
4048,4048,A,0
4049,4049,B,0
4050,4050,A,0
4051,4051,A,0
4052,4052,B,0
4053,4053,B,0
4054,4054,B,0
4055,4055,B,0
4056,4056,B,0
4057,4057,A,0
4058,4058,A,0
4059,4059,B,0
4060,4060,A,0
4061,4061,B,0
4062,4062,B,0
4063,4063,A,1
4064,4064,A,0
4065,4065,B,0
4066,4066,B,0
4067,4067,B,0
4068,4068,A,0
4069,4069,B,0
4070,4070,B,0
4071,4071,A,1
4072,4072,B,0
4073,4073,B,0
4074,4074,B,0
4075,4075,A,0
4076,4076,A,0
4077,4077,A,0
4078,4078,B,0
4079,4079,B,0
4080,4080,A,1
4081,4081,A,0
4082,4082,A,0
4083,4083,A,0
4084,4084,B,0
4085,4085,A,0
4086,4086,A,0
4087,4087,A,0
4088,4088,B,0
4089,4089,B,0
4090,4090,B,0
4091,4091,A,0
4092,4092,A,0
4093,4093,B,0
4094,4094,A,0
4095,4095,A,0
4096,4096,B,0
4097,4097,A,0
4098,4098,B,0
4099,4099,A,0
4100,4100,A,0
4101,4101,A,0
4102,4102,B,0
4103,4103,A,1
4104,4104,A,0
4105,4105,A,1
4106,4106,A,0
4107,4107,A,0
4108,4108,A,0
4109,4109,A,0
4110,4110,B,0
4111,4111,B,0
4112,4112,A,0
4113,4113,A,0
4114,4114,A,0
4115,4115,B,0
4116,4116,A,0
4117,4117,B,0
4118,4118,B,0
4119,4119,B,1
4120,4120,A,0
4121,4121,A,0
4122,4122,A,0
4123,4123,B,0
4124,4124,A,0
4125,4125,A,0
4126,4126,B,0
4127,4127,B,0
4128,4128,A,0
4129,4129,A,0
4130,4130,A,1
4131,4131,B,0
4132,4132,A,0
4133,4133,B,0
4134,4134,B,0
4135,4135,A,0
4136,4136,A,0
4137,4137,A,0
4138,4138,B,0
4139,4139,B,0
4140,4140,B,0
4141,4141,A,0
4142,4142,B,0
4143,4143,A,0
4144,4144,B,0
4145,4145,B,0
4146,4146,A,0
4147,4147,B,0
4148,4148,B,0
4149,4149,A,0
4150,4150,B,0
4151,4151,A,0
4152,4152,B,0
4153,4153,A,0
4154,4154,A,0
4155,4155,B,0
4156,4156,B,0
4157,4157,B,0
4158,4158,B,0
4159,4159,B,0
4160,4160,B,0
4161,4161,B,0
4162,4162,B,1
4163,4163,A,0
4164,4164,A,0
4165,4165,A,1
4166,4166,B,0
4167,4167,A,0
4168,4168,B,0
4169,4169,A,0
4170,4170,A,0
4171,4171,B,0
4172,4172,B,0
4173,4173,A,0
4174,4174,A,1
4175,4175,A,0
4176,4176,A,0
4177,4177,B,0
4178,4178,B,0
4179,4179,B,0
4180,4180,A,0
4181,4181,B,0
4182,4182,B,0
4183,4183,A,0
4184,4184,A,0
4185,4185,A,1
4186,4186,A,0
4187,4187,B,0
4188,4188,B,0
4189,4189,A,0
4190,4190,A,1
4191,4191,A,0
4192,4192,B,0
4193,4193,B,0
4194,4194,B,0
4195,4195,A,0
4196,4196,A,0
4197,4197,A,0
4198,4198,A,0
4199,4199,A,0
4200,4200,B,0
4201,4201,B,0
4202,4202,A,1
4203,4203,A,0
4204,4204,B,0
4205,4205,A,0
4206,4206,B,0
4207,4207,A,0
4208,4208,B,1
4209,4209,A,0
4210,4210,A,0
4211,4211,B,0
4212,4212,B,0
4213,4213,A,0
4214,4214,B,0
4215,4215,B,0
4216,4216,B,1
4217,4217,A,0
4218,4218,B,0
4219,4219,B,0
4220,4220,B,0
4221,4221,A,0
4222,4222,B,0
4223,4223,A,0
4224,4224,B,0
4225,4225,A,1
4226,4226,B,0
4227,4227,A,0
4228,4228,B,0
4229,4229,A,1
4230,4230,A,0
4231,4231,B,1
4232,4232,A,0
4233,4233,A,0
4234,4234,A,0
4235,4235,A,0
4236,4236,A,1
4237,4237,B,0
4238,4238,B,0
4239,4239,B,0
4240,4240,B,1
4241,4241,A,1
4242,4242,B,0
4243,4243,B,0
4244,4244,A,0
4245,4245,B,0
4246,4246,B,1
4247,4247,A,0
4248,4248,A,0
4249,4249,B,0
4250,4250,B,0
4251,4251,A,0
4252,4252,A,0
4253,4253,B,0
4254,4254,B,0
4255,4255,A,0
4256,4256,B,0
4257,4257,A,0
4258,4258,A,0
4259,4259,A,0
4260,4260,B,0
4261,4261,B,0
4262,4262,A,0
4263,4263,B,0
4264,4264,B,0
4265,4265,A,0
4266,4266,A,0
4267,4267,B,0
4268,4268,A,0
4269,4269,B,0
4270,4270,B,0
4271,4271,A,0
4272,4272,A,0
4273,4273,A,0
4274,4274,A,0
4275,4275,B,0
4276,4276,A,0
4277,4277,A,0
4278,4278,B,0
4279,4279,A,0
4280,4280,B,1
4281,4281,B,0
4282,4282,B,0
4283,4283,A,0
4284,4284,A,0
4285,4285,B,0
4286,4286,A,0
4287,4287,A,0
4288,4288,B,0
4289,4289,A,0
4290,4290,A,0
4291,4291,B,0
4292,4292,B,0
4293,4293,A,0
4294,4294,A,0
4295,4295,A,0
4296,4296,B,0
4297,4297,B,0
4298,4298,B,1
4299,4299,A,0
4300,4300,A,0
4301,4301,A,0
4302,4302,A,0
4303,4303,A,0
4304,4304,B,0
4305,4305,A,0
4306,4306,A,0
4307,4307,A,0
4308,4308,B,0
4309,4309,A,1
4310,4310,A,0
4311,4311,A,0
4312,4312,B,0
4313,4313,B,0
4314,4314,B,0
4315,4315,B,0
4316,4316,A,0
4317,4317,A,0
4318,4318,A,0
4319,4319,B,0
4320,4320,A,1
4321,4321,A,0
4322,4322,A,0
4323,4323,B,0
4324,4324,B,0
4325,4325,B,0
4326,4326,B,1
4327,4327,A,0
4328,4328,A,0
4329,4329,A,1
4330,4330,A,0
4331,4331,A,0
4332,4332,B,0
4333,4333,A,0
4334,4334,A,0
4335,4335,A,0
4336,4336,A,0
4337,4337,A,0
4338,4338,B,0
4339,4339,B,1
4340,4340,B,0
4341,4341,A,0
4342,4342,A,1
4343,4343,A,0
4344,4344,B,0
4345,4345,A,0
4346,4346,A,0
4347,4347,B,0
4348,4348,A,0
4349,4349,A,0
4350,4350,A,0
4351,4351,B,0
4352,4352,A,0
4353,4353,A,0
4354,4354,B,0
4355,4355,B,0
4356,4356,A,0
4357,4357,B,0
4358,4358,A,0
4359,4359,A,0
4360,4360,B,0
4361,4361,A,0
4362,4362,A,0
4363,4363,A,0
4364,4364,B,0
4365,4365,B,1
4366,4366,B,0
4367,4367,A,0
4368,4368,A,0
4369,4369,B,0
4370,4370,B,0
4371,4371,A,0
4372,4372,A,0
4373,4373,B,0
4374,4374,A,0
